Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28132993,MALARIA_EST_INCIDENCE,COUNTRY,JAM,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28132994,MALARIA_EST_INCIDENCE,COUNTRY,KNA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28132995,MALARIA_EST_INCIDENCE,COUNTRY,LCA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28132996,MALARIA_EST_INCIDENCE,COUNTRY,TTO,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28132997,MALARIA_EST_INCIDENCE,COUNTRY,URY,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28132998,MALARIA_EST_INCIDENCE,COUNTRY,USA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28132999,MALARIA_EST_INCIDENCE,COUNTRY,VCT,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28133000,MALARIA_EST_INCIDENCE,COUNTRY,BHR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28117868,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2007,0.1 [0.1-0.1],0.05177,0.05177,0.05177,,2022-02-10T12:30:18Z,2007,01-01-07,31-12-07
28117869,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2008,0.0 [0.0-0.0],0.02925,0.02925,0.02925,,2022-02-10T12:30:18Z,2008,01-01-08,31-12-08
28117870,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2009,0.0 [0.0-0.0],0.01623,0.01623,0.01623,,2022-02-10T12:30:18Z,2009,01-01-09,31-12-09
28117871,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2010,0.0 [0.0-0.0],0.00867,0.00867,0.00867,,2022-02-10T12:30:18Z,2010,01-01-10,31-12-10
28117872,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2011,0.0 [0.0-0.0],0.00226,0.00226,0.00226,,2022-02-10T12:30:18Z,2011,01-01-11,31-12-11
28117873,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2012,0.0 [0.0-0.0],4.20E-04,4.20E-04,4.20E-04,,2022-02-10T12:30:18Z,2012,01-01-12,31-12-12
28117874,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2013,0.0 [0.0-0.0],1.40E-04,1.40E-04,1.40E-04,,2022-02-10T12:30:18Z,2013,01-01-13,31-12-13
28117875,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2014,0.0 [0.0-0.0],9.00E-05,9.00E-05,9.00E-05,,2022-02-10T12:30:18Z,2014,01-01-14,31-12-14
28117876,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2015,0.0 [0.0-0.0],7.00E-05,7.00E-05,7.00E-05,,2022-02-10T12:30:18Z,2015,01-01-15,31-12-15
28117877,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:18Z,2016,01-01-16,31-12-16
28117878,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:18Z,2017,01-01-17,31-12-17
28117879,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:18Z,2018,01-01-18,31-12-18
28117880,MALARIA_EST_INCIDENCE,COUNTRY,CHN,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:18Z,2019,01-01-19,31-12-19
28117881,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2000,24.0 [17.5-30.8],24.01729,17.54414,30.80768,,2022-02-10T12:30:18Z,2000,01-01-00,31-12-00
28117882,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2001,37.4 [27.7-47.5],37.36693,27.65778,47.48065,,2022-02-10T12:30:18Z,2001,01-01-01,31-12-01
28117883,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2002,32.2 [24.1-40.6],32.20459,24.10513,40.55599,,2022-02-10T12:30:18Z,2002,01-01-02,31-12-02
28117884,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2003,27.7 [20.9-34.6],27.68084,20.88604,34.57514,,2022-02-10T12:30:18Z,2003,01-01-03,31-12-03
28117885,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2004,21.2 [16.2-26.4],21.19805,16.18773,26.39176,,2022-02-10T12:30:18Z,2004,01-01-04,31-12-04
28117886,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2005,17.7 [13.7-21.8],17.67665,13.65767,21.84144,,2022-02-10T12:30:18Z,2005,01-01-05,31-12-05
28117887,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2006,17.3 [13.3-21.4],17.29545,13.30002,21.39849,,2022-02-10T12:30:18Z,2006,01-01-06,31-12-06
28117888,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2007,17.9 [13.7-22.3],17.886,13.73409,22.26523,,2022-02-10T12:30:18Z,2007,01-01-07,31-12-07
28117889,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2008,11.2 [8.6-13.9],11.22376,8.57707,13.94495,,2022-02-10T12:30:18Z,2008,01-01-08,31-12-08
28117890,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2009,11.2 [8.5-13.9],11.15904,8.52608,13.92052,,2022-02-10T12:30:18Z,2009,01-01-09,31-12-09
28117891,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2010,16.4 [12.5-20.5],16.43692,12.46667,20.48686,,2022-02-10T12:30:18Z,2010,01-01-10,31-12-10
28117892,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2011,8.9 [6.8-11.1],8.91557,6.77287,11.14912,,2022-02-10T12:30:18Z,2011,01-01-11,31-12-11
28117893,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2012,8.3 [6.3-10.3],8.25198,6.27074,10.32333,,2022-02-10T12:30:18Z,2012,01-01-12,31-12-12
28117894,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2013,7.0 [5.3-8.8],7.02823,5.33785,8.78446,,2022-02-10T12:30:18Z,2013,01-01-13,31-12-13
28117895,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2014,5.5 [4.2-6.8],5.48404,4.15667,6.84066,,2022-02-10T12:30:18Z,2014,01-01-14,31-12-14
28117896,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2015,8.1 [6.0-10.4],8.06427,6.00202,10.36168,,2022-02-10T12:30:18Z,2015,01-01-15,31-12-15
28117897,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2016,10.8 [8.2-13.6],10.83402,8.21262,13.55083,,2022-02-10T12:30:18Z,2016,01-01-16,31-12-16
28117898,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2017,7.5 [5.5-9.6],7.47709,5.54564,9.60564,,2022-02-10T12:30:18Z,2017,01-01-17,31-12-17
28117899,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2018,8.5 [6.3-11.0],8.53402,6.3129,10.96067,,2022-02-10T12:30:18Z,2018,01-01-18,31-12-18
28117900,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2019,10.7 [8.0-13.8],10.74605,7.98308,13.80844,,2022-02-10T12:30:18Z,2019,01-01-19,31-12-19
28117901,MALARIA_EST_INCIDENCE,COUNTRY,COL,YEAR,2020,9.4 [7.2-11.8],9.40926,7.16671,11.76924,,2022-02-10T12:30:18Z,2020,01-01-20,31-12-20
28117902,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2000,65.1 [43.6-87.5],65.10276,43.64276,87.51046,,2022-02-10T12:30:18Z,2000,01-01-00,31-12-00
28117903,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2001,63.6 [42.6-85.4],63.56416,42.61056,85.44239,,2022-02-10T12:30:18Z,2001,01-01-01,31-12-01
28117904,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2002,62.1 [41.6-83.4],62.0689,41.60989,83.43401,,2022-02-10T12:30:18Z,2002,01-01-02,31-12-02
28117905,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2003,60.6 [40.6-81.5],60.60736,40.6301,81.46938,,2022-02-10T12:30:18Z,2003,01-01-03,31-12-03
28117906,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2004,59.2 [39.7-79.5],59.17653,39.66981,79.54557,,2022-02-10T12:30:18Z,2004,01-01-04,31-12-04
28133001,MALARIA_EST_INCIDENCE,COUNTRY,JOR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28133002,MALARIA_EST_INCIDENCE,COUNTRY,KWT,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28133003,MALARIA_EST_INCIDENCE,COUNTRY,LBN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28133004,MALARIA_EST_INCIDENCE,COUNTRY,LBY,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28133005,MALARIA_EST_INCIDENCE,COUNTRY,QAT,YEAR,2020,No malaria,,,,,2022-03-03T12:27:50Z,2020,01-01-20,31-12-20
28133006,MALARIA_EST_INCIDENCE,COUNTRY,TUN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133007,MALARIA_EST_INCIDENCE,COUNTRY,ALB,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133008,MALARIA_EST_INCIDENCE,COUNTRY,AND,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133009,MALARIA_EST_INCIDENCE,COUNTRY,AUT,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133010,MALARIA_EST_INCIDENCE,COUNTRY,BEL,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133011,MALARIA_EST_INCIDENCE,COUNTRY,BGR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133012,MALARIA_EST_INCIDENCE,COUNTRY,BIH,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133013,MALARIA_EST_INCIDENCE,COUNTRY,BLR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133014,MALARIA_EST_INCIDENCE,COUNTRY,CHE,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133015,MALARIA_EST_INCIDENCE,COUNTRY,CYP,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133016,MALARIA_EST_INCIDENCE,COUNTRY,CZE,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133017,MALARIA_EST_INCIDENCE,COUNTRY,DEU,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133018,MALARIA_EST_INCIDENCE,COUNTRY,DNK,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133019,MALARIA_EST_INCIDENCE,COUNTRY,ESP,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133020,MALARIA_EST_INCIDENCE,COUNTRY,EST,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133021,MALARIA_EST_INCIDENCE,COUNTRY,FIN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133022,MALARIA_EST_INCIDENCE,COUNTRY,FRA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133023,MALARIA_EST_INCIDENCE,COUNTRY,GBR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133024,MALARIA_EST_INCIDENCE,COUNTRY,GRC,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133025,MALARIA_EST_INCIDENCE,COUNTRY,HRV,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133026,MALARIA_EST_INCIDENCE,COUNTRY,HUN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133027,MALARIA_EST_INCIDENCE,COUNTRY,IRL,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133028,MALARIA_EST_INCIDENCE,COUNTRY,ISL,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133029,MALARIA_EST_INCIDENCE,COUNTRY,ISR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133030,MALARIA_EST_INCIDENCE,COUNTRY,ITA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133031,MALARIA_EST_INCIDENCE,COUNTRY,LTU,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133032,MALARIA_EST_INCIDENCE,COUNTRY,LUX,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133033,MALARIA_EST_INCIDENCE,COUNTRY,LVA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133034,MALARIA_EST_INCIDENCE,COUNTRY,MCO,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133035,MALARIA_EST_INCIDENCE,COUNTRY,MDA,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133036,MALARIA_EST_INCIDENCE,COUNTRY,MKD,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133037,MALARIA_EST_INCIDENCE,COUNTRY,MLT,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133038,MALARIA_EST_INCIDENCE,COUNTRY,MNE,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133039,MALARIA_EST_INCIDENCE,COUNTRY,NLD,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133040,MALARIA_EST_INCIDENCE,COUNTRY,NOR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133041,MALARIA_EST_INCIDENCE,COUNTRY,POL,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28117907,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2005,57.8 [38.7-77.7],57.77396,38.72961,77.66033,,2022-02-10T12:30:18Z,2005,01-01-05,31-12-05
28117908,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2006,56.4 [37.8-75.8],56.40242,37.81127,75.81729,,2022-02-10T12:30:18Z,2006,01-01-06,31-12-06
28117909,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2007,55.1 [36.9-74.0],55.06028,36.91103,74.01219,,2022-02-10T12:30:18Z,2007,01-01-07,31-12-07
28117910,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2008,53.7 [36.0-72.2],53.74855,36.03017,72.24749,,2022-02-10T12:30:18Z,2008,01-01-08,31-12-08
28117911,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2009,52.5 [35.2-70.5],52.46483,35.17113,70.52347,,2022-02-10T12:30:18Z,2009,01-01-09,31-12-09
28117912,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2010,53.0 [53.0-53.0],52.97696,52.97696,52.97696,,2022-02-10T12:30:18Z,2010,01-01-10,31-12-10
28117913,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2011,35.2 [35.2-35.2],35.178,35.178,35.178,,2022-02-10T12:30:18Z,2011,01-01-11,31-12-11
28117914,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2012,68.9 [68.9-68.9],68.85262,68.85262,68.85262,,2022-02-10T12:30:18Z,2012,01-01-12,31-12-12
28117915,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2013,71.7 [71.7-71.7],71.68606,71.68606,71.68606,,2022-02-10T12:30:18Z,2013,01-01-13,31-12-13
28117916,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2014,2.9 [2.9-2.9],2.90101,2.90101,2.90101,,2022-02-10T12:30:18Z,2014,01-01-14,31-12-14
28117917,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2015,1.7 [1.7-1.7],1.67217,1.67217,1.67217,,2022-02-10T12:30:18Z,2015,01-01-15,31-12-15
28117918,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2016,1.4 [1.4-1.4],1.43666,1.43666,1.43666,,2022-02-10T12:30:18Z,2016,01-01-16,31-12-16
28117919,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2017,4.0 [4.0-4.0],3.9686,3.9686,3.9686,,2022-02-10T12:30:18Z,2017,01-01-17,31-12-17
28117920,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2018,18.2 [18.2-18.2],18.24534,18.24534,18.24534,,2022-02-10T12:30:18Z,2018,01-01-18,31-12-18
28117921,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2019,20.7 [20.7-20.7],20.68303,20.68303,20.68303,,2022-02-10T12:30:18Z,2019,01-01-19,31-12-19
28117922,MALARIA_EST_INCIDENCE,COUNTRY,COM,YEAR,2020,5.2 [5.2-5.2],5.22772,5.22772,5.22772,,2022-02-10T12:30:18Z,2020,01-01-20,31-12-20
28117923,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2000,355.4 [243.7-499.9],355.36097,243.74442,499.88216,,2022-02-10T12:30:18Z,2000,01-01-00,31-12-00
28117924,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2001,351.3 [245.9-494.8],351.27551,245.86191,494.81219,,2022-02-10T12:30:18Z,2001,01-01-01,31-12-01
28117925,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2002,319.9 [213.1-459.4],319.89327,213.11374,459.4451,,2022-02-10T12:30:18Z,2002,01-01-02,31-12-02
28117926,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2003,314.5 [205.9-458.7],314.45633,205.89605,458.66096,,2022-02-10T12:30:18Z,2003,01-01-03,31-12-03
28117927,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2004,308.7 [203.6-452.4],308.72835,203.64617,452.37595,,2022-02-10T12:30:18Z,2004,01-01-04,31-12-04
28117928,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2005,287.1 [192.9-415.2],287.13403,192.85234,415.24706,,2022-02-10T12:30:18Z,2005,01-01-05,31-12-05
28117929,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2006,263.7 [176.7-380.5],263.65482,176.65884,380.53319,,2022-02-10T12:30:19Z,2006,01-01-06,31-12-06
28117930,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2007,241.4 [160.9-347.6],241.40668,160.94774,347.60071,,2022-02-10T12:30:19Z,2007,01-01-07,31-12-07
28117931,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2008,219.0 [145.7-315.8],219.01804,145.65736,315.82078,,2022-02-10T12:30:19Z,2008,01-01-08,31-12-08
28117932,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2009,206.2 [133.7-307.4],206.18565,133.66374,307.43224,,2022-02-10T12:30:19Z,2009,01-01-09,31-12-09
28117933,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2010,201.1 [127.9-302.3],201.13329,127.94125,302.25809,,2022-02-10T12:30:19Z,2010,01-01-10,31-12-10
28117934,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2011,198.5 [127.5-289.8],198.48199,127.48686,289.81709,,2022-02-10T12:30:19Z,2011,01-01-11,31-12-11
28117935,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2012,195.7 [133.3-278.4],195.69167,133.28103,278.43284,,2022-02-10T12:30:19Z,2012,01-01-12,31-12-12
28117936,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2013,193.9 [133.6-273.1],193.9492,133.5766,273.05178,,2022-02-10T12:30:19Z,2013,01-01-13,31-12-13
28117937,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2014,186.5 [127.7-264.0],186.50001,127.70686,263.96427,,2022-02-10T12:30:19Z,2014,01-01-14,31-12-14
28117938,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2015,184.0 [123.3-261.5],184.01419,123.31128,261.53189,,2022-02-10T12:30:19Z,2015,01-01-15,31-12-15
28117939,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2016,190.0 [120.8-285.8],190.02404,120.83173,285.7614,,2022-02-10T12:30:19Z,2016,01-01-16,31-12-16
28117940,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2017,205.8 [123.8-321.3],205.83869,123.78619,321.30324,,2022-02-10T12:30:19Z,2017,01-01-17,31-12-17
28117941,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2018,217.6 [134.4-334.5],217.63234,134.4409,334.45383,,2022-02-10T12:30:19Z,2018,01-01-18,31-12-18
28117942,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2019,215.9 [139.7-321.2],215.91713,139.71693,321.23631,,2022-02-10T12:30:19Z,2019,01-01-19,31-12-19
28117943,MALARIA_EST_INCIDENCE,COUNTRY,COG,YEAR,2020,213.2 [130.8-331.0],213.17713,130.83965,330.97532,,2022-02-10T12:30:19Z,2020,01-01-20,31-12-20
28117944,MALARIA_EST_INCIDENCE,COUNTRY,CRI,YEAR,2000,1.4 [1.4-1.4],1.35489,1.35489,1.35489,,2022-02-10T12:30:19Z,2000,01-01-00,31-12-00
28133042,MALARIA_EST_INCIDENCE,COUNTRY,PRT,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133043,MALARIA_EST_INCIDENCE,COUNTRY,ROU,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133044,MALARIA_EST_INCIDENCE,COUNTRY,RUS,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133045,MALARIA_EST_INCIDENCE,COUNTRY,SMR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133046,MALARIA_EST_INCIDENCE,COUNTRY,SRB,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133047,MALARIA_EST_INCIDENCE,COUNTRY,SVK,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133048,MALARIA_EST_INCIDENCE,COUNTRY,SVN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133049,MALARIA_EST_INCIDENCE,COUNTRY,SWE,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133050,MALARIA_EST_INCIDENCE,COUNTRY,UKR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133051,MALARIA_EST_INCIDENCE,COUNTRY,MDV,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133052,MALARIA_EST_INCIDENCE,COUNTRY,AUS,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133053,MALARIA_EST_INCIDENCE,COUNTRY,BRN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133054,MALARIA_EST_INCIDENCE,COUNTRY,COK,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133055,MALARIA_EST_INCIDENCE,COUNTRY,FJI,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133056,MALARIA_EST_INCIDENCE,COUNTRY,FSM,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133057,MALARIA_EST_INCIDENCE,COUNTRY,JPN,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133058,MALARIA_EST_INCIDENCE,COUNTRY,KIR,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133059,MALARIA_EST_INCIDENCE,COUNTRY,MHL,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133060,MALARIA_EST_INCIDENCE,COUNTRY,MNG,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133061,MALARIA_EST_INCIDENCE,COUNTRY,NIU,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133062,MALARIA_EST_INCIDENCE,COUNTRY,NRU,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133063,MALARIA_EST_INCIDENCE,COUNTRY,NZL,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133064,MALARIA_EST_INCIDENCE,COUNTRY,PLW,YEAR,2020,No malaria,,,,,2022-03-03T12:27:51Z,2020,01-01-20,31-12-20
28133065,MALARIA_EST_INCIDENCE,COUNTRY,SGP,YEAR,2020,No malaria,,,,,2022-03-03T12:27:52Z,2020,01-01-20,31-12-20
28133066,MALARIA_EST_INCIDENCE,COUNTRY,TON,YEAR,2020,No malaria,,,,,2022-03-03T12:27:52Z,2020,01-01-20,31-12-20
28133067,MALARIA_EST_INCIDENCE,COUNTRY,TUV,YEAR,2020,No malaria,,,,,2022-03-03T12:27:52Z,2020,01-01-20,31-12-20
28133068,MALARIA_EST_INCIDENCE,COUNTRY,WSM,YEAR,2020,No malaria,,,,,2022-03-03T12:27:52Z,2020,01-01-20,31-12-20
28133069,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2020,No malaria,,,,Certified malaria free 2019,2022-03-03T12:28:48Z,2020,01-01-20,31-12-20
28133070,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2020,No malaria,,,,Certified malaria free 2019,2022-03-03T12:28:48Z,2020,01-01-20,31-12-20
28133071,MALARIA_EST_INCIDENCE,COUNTRY,PRY,YEAR,2020,No malaria,,,,Certified malaria free 2018,2022-03-03T12:28:48Z,2020,01-01-20,31-12-20
28133072,MALARIA_EST_INCIDENCE,COUNTRY,SLV,YEAR,2020,No malaria,,,,Certified malaria free 2021,2022-03-03T12:28:48Z,2020,01-01-20,31-12-20
